address,suburb,state,postcode,full_address,price,sold date,type,bedrooms,bathrooms,car space,Land size,Building size,Year Built,rent,rent date,agent,lat,lng
61 Kingston Avenue,West Perth,WA,6005,61 Kingston Avenue West Perth WA 6005,"$540,000",May-20,House,2,1,1,91,86,1935,0,0,not recorded,-31.93878,115.84651
17/135 Carr Street,West Perth,WA,6005,17/135 Carr Street West Perth WA 6005,"$440,000",May-20,Apartment,2,1,2,82,82,1981,$290pw,Oct-06,not recorded,-31.9382674,115.8479019
5/19 Ventnor Avenue,West Perth,WA,6005,5/19 Ventnor Avenue West Perth WA 6005,"$485,000",May-20,Apartment,3,2,1,138,108,1997,$490pw,Nov-17,not recorded,-31.9499262,115.8376195
1605/659 Murray Street,West Perth,WA,6005,1605/659 Murray Street West Perth WA 6005,"$407,500",Apr-20,Apartment,1,1,1,75,47,2018,$520pw,May-20,Peter Wright,-31.9488032,115.845545
506/659 Murray Street,West Perth,WA,6005,506/659 Murray Street West Perth WA 6005,"$535,000",Apr-20,Apartment,2,2,2,233,77,2018,$560pw,May-19,not recorded,-31.9488032,115.845545
87/38 Kings Park Road,West Perth,WA,6005,87/38 Kings Park Road West Perth WA 6005,"$345,000",Apr-20,Apartment,2,1,1,75,75,1967,$315pw,May-19,not recorded,-31.9515853,115.8379893
21/2 Colin Street,West Perth,WA,6005,21/2 Colin Street West Perth WA 6005,"$363,000",Apr-20,Apartment,2,2,1,100,73,2000,$410pw,Dec-16,not recorded,-31.9522418,115.84097
11/132 Carr Street,West Perth,WA,6005,11/132 Carr Street West Perth WA 6005,"$435,000",Mar-20,Apartment,2,1,1,66,72,1976,$200pw,Nov-05,not recorded,-31.9374486,115.8481907
9/19 Ventnor Avenue,West Perth,WA,6005,9/19 Ventnor Avenue West Perth WA 6005,"$480,000",Mar-20,Apartment,3,2,1,138,108,997,$480pw,Feb-20,not recorded,-31.9499262,115.8376195
31/34 Kings Park Road,West Perth,WA,6005,31/34 Kings Park Road West Perth WA 6005,"$350,000",Mar-20,Apartment,1,1,1,80,53,2005,$360pw,Nov-20,not recorded,-31.9517795,115.838625
7D/1303 Hay Street,West Perth,WA,6005,7D/1303 Hay Street West Perth WA 6005,"$421,500",Mar-20,Apartment,2,1,1,100,69,2007,$380pw,Oct-17,not recorded,-31.9481189,115.8391904
4A/1303 Hay Street,West Perth,WA,6005,4A/1303 Hay Street West Perth WA 6005,"$575,000",Mar-20,Apartment,2,2,2,158,108,2007,$850pw,Jul-08,not recorded,-31.9481189,115.8391904
1/1 Coolgardie Street,West Perth,WA,6005,1/1 Coolgardie Street West Perth WA 6005,"$480,000",Mar-20,Apartment,2,2,2,87,87,2008,0,0,not recorded,-31.9489778,115.8476939
20 Lawrence Avenue,West Perth,WA,6005,20 Lawrence Avenue West Perth WA 6005,"$675,000",Mar-20,House,2,1,0,70,62,1915,0,0,not recorded,-31.9452779,115.8425256
8/1 Delhi Street,West Perth,WA,6005,8/1 Delhi Street West Perth WA 6005,"$540,000",Mar-20,Apartment,2,2,2,174,135,1997,$500pw,Mar-20,not recorded,-31.9459106,115.8464057
6/863 Wellington Street,West Perth,WA,6005,6/863 Wellington Street West Perth WA 6005,"$325,000",Mar-20,Apartment,2,2,1,110,70,2010,$420pw,Mar-18,not recorded,-31.9477908,115.8466772
54/66 Cleaver Street,West Perth,WA,6005,54/66 Cleaver Street West Perth WA 6005,"$175,000",Mar-20,Apartment,1,1,1,42,40,1970,$230pw,Feb-18,not recorded,-31.9373671,115.8495655
6/35 Mount Street,West Perth,WA,6005,6/35 Mount Street West Perth WA 6005,"$700,000",Mar-20,Apartment,2,2,2,147,89,2015,0,0,not recorded,-31.9544036,115.8485488
7/1142 Hay Street,West Perth,WA,6005,7/1142 Hay Street West Perth WA 6005,"$255,000",Mar-20,Apartment,1,1,1,78,58,2003,$330pw,Mar-20,not recorded,-31.9494152,115.8449212
1210/659 Murray Street,West Perth,WA,6005,1210/659 Murray Street West Perth WA 6005,"$490,000",Feb-20,Apartment,2,2,1,103,70,2018,0,0,not recorded,-31.9488032,115.845545
3F/1303 Hay Street,West Perth,WA,6005,3F/1303 Hay Street West Perth WA 6005,"$352,000",Feb-20,Apartment,1,1,1,96,64,2007,$420pw,Jan-18,not recorded,-31.9481189,115.8391904
1/47 Mount Street,West Perth,WA,6005,1/47 Mount Street West Perth WA 6005,"$1,800,000",Feb-20,Apartment,3,2,3,295,183,2002,0,0,not recorded,-31.9547548,115.8474974
5/18 Bellevue Terrace,West Perth,WA,6005,5/18 Bellevue Terrace West Perth WA 6005,"$2,000,000",Feb-20,Apartment,3,2,2,315,139,2012,"$1,200pw",Sep-20,not recorded,-31.9553815,115.8452909
1310/659 Murray Street,West Perth,WA,6005,1310/659 Murray Street West Perth WA 6005,"$535,000",Jan-20,Apartment,2,2,1,105,70,2018,$600pw,Jan-21,not recorded,-31.9488032,115.845545
14/34 Kings Park Road,West Perth,WA,6005,14/34 Kings Park Road West Perth WA 6005,"$389,000",Jan-20,Apartment,1,1,1,102,75,2005,0,0,not recorded,-31.9517795,115.838625
1108/659 Murray Street,West Perth,WA,6005,1108/659 Murray Street West Perth WA 6005,"$490,000",Jan-20,Apartment,2,2,1,102,70,2018,0,0,not recorded,-31.9488032,115.845545
9/111 Colin Street,West Perth,WA,6005,9/111 Colin Street West Perth WA 6005,"$340,000",Jan-20,Apartment,1,1,1,104,58,2009,0,0,not recorded,-31.9460068,115.8430727
12/111 Colin Street,West Perth,WA,6005,12/111 Colin Street West Perth WA 6005,"$510,000",Jan-20,Apartment,2,2,1,122,82,2009,0,0,not recorded,-31.9460068,115.8430727
1410/659 Murray Street,West Perth,WA,6005,1410/659 Murray Street West Perth WA 6005,"$505,000",Dec-19,Apartment,2,2,1,104,70,2018,0,0,not recorded,-31.9488032,115.845545
86/9 Delhi Street,West Perth,WA,6005,86/9 Delhi Street West Perth WA 6005,"$525,000",Dec-19,Apartment,3,2,2,151,100,2004,$545pw,Jun-18,not recorded,-31.9465268,115.8460061
126/1178 Hay Street,West Perth,WA,6005,126/1178 Hay Street West Perth WA 6005,"$422,500",Dec-19,Apartment,2,1,1,131,65,2011,$450pw,Feb-18,not recorded,-31.9487453,115.8438121
42/9 Delhi Street,West Perth,WA,6005,42/9 Delhi Street West Perth WA 6005,"$555,000",Dec-19,Apartment,3,2,2,147,101,2004,$550pw,Feb-21,not recorded,-31.9465268,115.8460061
49 Victoria Street,West Perth,WA,6005,49 Victoria Street West Perth WA 6005,"$700,000",Dec-19,House,3,1,2,232,110,1998,$530pw,Aug-16,not recorded,-31.9374209,115.8542212
1304/659 Murray Street,West Perth,WA,6005,1304/659 Murray Street West Perth WA 6005,"$380,000",Dec-19,Apartment,1,1,1,82,47,2018,$525pw,Dec-19,not recorded,-31.9488032,115.845545
6/26 Florence Street,West Perth,WA,6005,6/26 Florence Street West Perth WA 6005,"$482,500",Dec-19,Unit,3,1,2,187,107,1985,$400pw,Jul-19,not recorded,-31.93773,115.85097
8 Hammond Street,West Perth,WA,6005,8 Hammond Street West Perth WA 6005,"$750,000",Nov-19,House,3,2,1,324,128,1920,$320pw,Oct-05,not recorded,-31.9370817,115.8518298
37 Carr Street,West Perth,WA,6005,37 Carr Street West Perth WA 6005,"$528,300",Nov-19,House,2,1,3,225,94,1910,$350pw,Sep-19,not recorded,-31.94056,115.85304
11/2 Mayfair Street,West Perth,WA,6005,11/2 Mayfair Street West Perth WA 6005,"$265,000",Nov-19,Apartment,1,1,1,78,56,2001,$350pw,Jan-20,not recorded,-31.94858,115.84352
63 Kingston Avenue,West Perth,WA,6005,63 Kingston Avenue West Perth WA 6005,"$695,000",Nov-19,House,2,1,1,999,89,1935,0,0,not recorded,-31.93878,115.84651
10/149 Carr Street,West Perth,WA,6005,10/149 Carr Street West Perth WA 6005,"$550,000",Nov-19,Townhouse,3,1,1,118,118,1994,0,0,not recorded,-31.9380314,115.8471313
82/1178 Hay Street,West Perth,WA,6005,82/1178 Hay Street West Perth WA 6005,"$435,000",Nov-19,Unit,2,1,2,105,55,2011,$400pw,May-19,not recorded,-31.9487453,115.8438121
107/1178 Hay Street,West Perth,WA,6005,107/1178 Hay Street West Perth WA 6005,"$445,000",Nov-19,Apartment,2,2,1,114,71,2011,$520pw,Apr-15,not recorded,-31.9487453,115.8438121
15/38 Kings Park Road,West Perth,WA,6005,15/38 Kings Park Road West Perth WA 6005,"$330,000",Nov-19,Unit,2,1,1,75,75,1967,$320pw,Jun-18,not recorded,-31.9515853,115.8379893
73/48 Mount Street,West Perth,WA,6005,73/48 Mount Street West Perth WA 6005,"$445,000",Oct-19,Apartment,2,1,1,105,68,1968,$400pw,Sep-20,not recorded,-31.9538247,115.8469643
6/24 Cliff Street,West Perth,WA,6005,6/24 Cliff Street West Perth WA 6005,"$1,075,000",Oct-19,Apartment,3,2,3,169,158,1982,"$1,400pw",Jul-11,William Porteous Properties International Pty Ltd ,-31.9541133,115.845314
127 Carr Street,West Perth,WA,6005,127 Carr Street West Perth WA 6005,"$678,000",Oct-19,House,2,1,0,216,108,1900,0,0,not recorded,-31.9386237,115.8485488
35 Carr Street,West Perth,WA,6005,35 Carr Street West Perth WA 6005,"$500,000",Oct-19,House,2,1,3,225,80,1910,$350pw,Nov-19,Marie du Puy,-31.9405565,115.8531353
7/111 Colin Street,West Perth,WA,6005,7/111 Colin Street West Perth WA 6005,"$505,000",Oct-19,Apartment,2,2,1,122,82,2010,0,0,Mack Hall Real Estate - Claremont,-31.9460068,115.8430727
28/36 Kings Park Road,West Perth,WA,6005,28/36 Kings Park Road West Perth WA 6005,"$510,000",Oct-19,Apartment,2,2,1,128,84,2005,$550pw,Mar-15,not recorded,-31.9517795,115.838625
50/147 Charles Street,West Perth,WA,6005,50/147 Charles Street West Perth WA 6005,"$171,000",Sep-19,Unit,1,1,1,49,49,1978,0,0,not recorded,-31.9387171,115.8517374
32/9 Delhi Street,West Perth,WA,6005,32/9 Delhi Street West Perth WA 6005,"$510,000",Sep-19,Apartment,3,2,2,154,98,2004,$700pw,Apr-15,Mack Hall Real Estate - Claremont,-31.9465268,115.8460061
18/66 Cleaver Street,West Perth,WA,6005,18/66 Cleaver Street West Perth WA 6005,"$171,000",Sep-19,Apartment,1,1,1,42,40,1970,$225pw,Dec-16,Edison Property Residential,-31.9373671,115.8495655
25/1331 Hay Street,West Perth,WA,6005,25/1331 Hay Street West Perth WA 6005,"$650,000",Sep-19,Apartment,2,2,2,193,102,2006,$800pw,Aug-12,not recorded,-31.9476952,115.8376889
E1/161 Colin Street,West Perth,WA,6005,E1/161 Colin Street West Perth WA 6005,"$510,000",Sep-19,Apartment,2,2,1,198,101,1998,$470pw,Sep-19,The Property Exchange - Subiaco,-31.9447,115.84301
809/659 Murray Street,West Perth,WA,6005,809/659 Murray Street West Perth WA 6005,"$375,000",Sep-19,Apartment,1,1,1,80,48,2018,0,0,Realestate 88 East Perth - EAST PERTH,-31.9488032,115.845545
2/32 Outram Street,West Perth,WA,6005,2/32 Outram Street West Perth WA 6005,"$315,000",Sep-19,Apartment,1,1,1,96,67,2004,0,0,not recorded,-31.9497985,115.839445
69/34 Kings Park Road,West Perth,WA,6005,69/34 Kings Park Road West Perth WA 6005,"$700,000",Sep-19,Apartment,3,2,2,159,109,2005,0,0,Airey Real Estate,-31.9517795,115.838625
70/141 Fitzgerald Street,West Perth,WA,6005,70/141 Fitzgerald Street West Perth WA 6005,"$370,000",Sep-19,Apartment,3,2,1,117,87,1998,$380pw,Mar-18,Mack Hall Real Estate - Claremont,-31.9419184,115.8547758
25/875 Wellington Street,West Perth,WA,6005,25/875 Wellington Street West Perth WA 6005,"$120,000",Sep-19,Apartment,1,1,0,34,34,1985,0,0,not recorded,-31.947954,115.8463075
70 Carr Street,West Perth,WA,6005,70 Carr Street West Perth WA 6005,"$660,000",Sep-19,House,3,1,3,382,119,1935,0,0,not recorded,-31.9393875,115.8513215
8/146 Carr Street,West Perth,WA,6005,8/146 Carr Street West Perth WA 6005,"$305,000",Aug-19,Unit,3,1,1,101,79,1995,$350pw,Mar-19,Xceed Coastal - North,-31.9373336,115.8476246
31/16 Kings Park Road,West Perth,WA,6005,31/16 Kings Park Road West Perth WA 6005,"$560,000",Aug-19,Apartment,3,2,2,145,100,2000,0,0,Peard Real Estate,-31.9525,115.84073
511/659 Murray Street,West Perth,WA,6005,511/659 Murray Street West Perth WA 6005,"$535,000",Aug-19,Apartment,2,2,1,137,75,2018,0,0,Real Estate 88,-31.9488032,115.845545
1008/659 Murray Street,West Perth,WA,6005,1008/659 Murray Street West Perth WA 6005,"$500,000",Aug-19,Apartment,2,2,1,102,70,2017,$490pw,Sep-19,Peter Wright,-31.9488032,115.845545
1603/659 Murray Street,West Perth,WA,6005,1603/659 Murray Street West Perth WA 6005,"$405,000",Jul-19,Apartment,1,1,1,83,47,2017,0,0,Realestate 88 East Perth - EAST PERTH,-31.9488032,115.845545
5/37 Cleaver Street,West Perth,WA,6005,5/37 Cleaver Street West Perth WA 6005,"$470,000",Jul-19,Townhouse,3,1,2,187,120,1994,$470pw,Nov-19,Avenue One Property Group - Perth,-31.9392305,115.8487106
10/2 Colin Street,West Perth,WA,6005,10/2 Colin Street West Perth WA 6005,"$400,000",Jul-19,Apartment,2,2,1,99,73,1990,$450pw,Oct-15,Mack Hall Real Estate - Claremont,-31.9522418,115.84097
73/4 Delhi Street,West Perth,WA,6005,73/4 Delhi Street West Perth WA 6005,"$320,000",Jul-19,Apartment,1,1,1,78,54,2006,$420pw,Nov-18,Realestate 88 East Perth - EAST PERTH,-31.9452984,115.8455682
27/105 Colin Street,West Perth,WA,6005,27/105 Colin Street West Perth WA 6005,"$415,000",Jul-19,Apartment,2,2,1,114,88,2001,0,0,Mack Hall Real Estate - Claremont,-31.9465842,115.842703
49/48 Havelock Street,West Perth,WA,6005,49/48 Havelock Street West Perth WA 6005,"$420,000",Jun-19,Apartment,2,2,1,105,82,2003,$475pw,Nov-19,Ray White - Dalkeith | Claremont,-31.9499926,115.8445515
19/141 Fitzgerald Street,West Perth,WA,6005,19/141 Fitzgerald Street West Perth WA 6005,"$398,000",Jun-19,Apartment,3,2,1,128,87,1998,$445pw,Mar-18,Realestate 88 Inner City,-31.9419184,115.8547758
111/128 Carr Street,West Perth,WA,6005,111/128 Carr Street West Perth WA 6005,"$169,000",Jun-19,Unit,1,1,1,44,44,1968,$255pw,Feb-20,Sell Lease Property - PERTH,-31.9378447,115.8482803
51/15-19 Carr Street,West Perth,WA,6005,51/15-19 Carr Street West Perth WA 6005,"$452,500",Jun-19,Apartment,2,2,1,150,85,2007,$500pw,Mar-10,Realestate 88 East Perth - EAST PERTH,-31.9407246,115.8540108
2/2 Outram Street,West Perth,WA,6005,2/2 Outram Street West Perth WA 6005,"$410,000",Jun-19,Apartment,2,2,1,139,79,2001,$380pw,Feb-19,Central Estate Agents - Subiaco,-31.95146,115.83875
11/1020 Wellington Street,West Perth,WA,6005,11/1020 Wellington Street West Perth WA 6005,"$405,000",Jun-19,Apartment,2,2,1,132,100,2003,$500pw,Jun-15,Growth Realty - Subiaco,-31.9454255,115.8405079
11/7 Delhi Street,West Perth,WA,6005,11/7 Delhi Street West Perth WA 6005,"$410,000",Jun-19,Apartment,3,2,1,128,97,2002,$495pw,Mar-18,Jones Ballard Property Group - Como,-31.9469085,115.8463538
2/11 Altona Street,West Perth,WA,6005,2/11 Altona Street West Perth WA 6005,"$1,000,000",Jun-19,Apartment,3,3,2,168,101,2004,$750pw,May-17,not recorded,-31.9512996,115.8393988
72/48 MOUNT Street,West Perth,WA,6005,72/48 MOUNT Street West Perth WA 6005,"$480,000",Jun-19,Apartment,2,1,1,101,68,1968,0,0,Realestate 88 East Perth - EAST PERTH,-31.9538247,115.8469643
6/59 Mount Street,West Perth,WA,6005,6/59 Mount Street West Perth WA 6005,"$1,700,000",May-19,Apartment,3,2,3,193,200,1983,0,0,not recorded,-31.9549641,115.846765
388 Newcastle Street,West Perth,WA,6005,388 Newcastle Street West Perth WA 6005,"$388,000",May-19,Apartment,2,1,1,47,94,1960,0,0,Realestate 88 Inner City,-31.9428606,115.8541092
17/37 Florence Street,West Perth,WA,6005,17/37 Florence Street West Perth WA 6005,"$380,000",May-19,Unit,2,1,1,64,67,1982,$295pw,Sep-17,Property Now - LOGAN RESERVE,-31.9375872,115.8501656
1002/659 Murray Street,West Perth,WA,6005,1002/659 Murray Street West Perth WA 6005,"$360,000",May-19,Apartment,1,1,1,75,47,2018,0,0,Realestate 88 East Perth,-31.9488032,115.845545
1510/659 Murray Street,West Perth,WA,6005,1510/659 Murray Street West Perth WA 6005,"$540,000",May-19,Apartment,2,2,1,102,70,2017,$620pw,Jun-19,Realestate 88 East Perth - EAST PERTH,-31.9488032,115.845545
68/38 Kings Park Road,West Perth,WA,6005,68/38 Kings Park Road West Perth WA 6005,"$350,000",May-19,Apartment,2,1,1,75,75,1967,0,0,Mack Hall Real Estate - Claremont,-31.9515853,115.8379893
23/1331 Hay Street,West Perth,WA,6005,23/1331 Hay Street West Perth WA 6005,"$300,000",May-19,Apartment,1,1,1,725,53,2006,$350pw,Oct-18,LJ Hooker City Residential -,-31.9476952,115.8376889
77/139-141 Fitzgerald Street,West Perth,WA,6005,77/139-141 Fitzgerald Street West Perth WA 6005,"$300,000",Apr-19,Apartment,2,1,1,98,,1998,$480pw,Jan-15,OEIJ Property - Perth,-31.9415919,115.854492
1702/659 Murray Street,West Perth,WA,6005,1702/659 Murray Street West Perth WA 6005,"$380,000",Apr-19,Apartment,1,1,1,78,75,47,2018,,Realestate 88 East Perth - EAST PERTH,-31.9488032,115.845545
1111/659 Murray Street,West Perth,WA,6005,1111/659 Murray Street West Perth WA 6005,"$530,000",Apr-19,Apartment,2,2,1,113,74,2018,0,0,Realestate 88 East Perth,-31.9488032,115.845545
36/147 Charles Street,West Perth,WA,6005,36/147 Charles Street West Perth WA 6005,"$220,000",Apr-19,Apartment,2,1,1,67,67,1978,$260pw,Aug-17,Jones Ballard Property Group - Como,-31.9387171,115.8517374
12 Janet Street,West Perth,WA,6005,12 Janet Street West Perth WA 6005,"$980,000",Apr-19,House,4,2,2,316,262,2010,$820pw,Feb-20,Bexleys Real Estate - Wembley,-31.9378147,115.8515064
1403/659 Murray Street,West Perth,WA,6005,1403/659 Murray Street West Perth WA 6005,"$400,000",Apr-19,Apartment,1,1,1,88,47,2017,0,0,Realestate 88 East Perth - EAST PERTH,-31.9488032,115.845545
9/4 Delhi Street,West Perth,WA,6005,9/4 Delhi Street West Perth WA 6005,"$385,000",Apr-19,Apartment,2,2,1,131,77,2006,$480pw,Dec-17,Ray White City Residential (Perth),-31.9452984,115.8455682
12/17 Emerald Terrace,West Perth,WA,6005,12/17 Emerald Terrace West Perth WA 6005,"$425,000",Apr-19,Apartment,2,1,1,113,85,1994,0,0,Avenue One Property Group - Perth,-31.9497431,115.8426754
1301/659 Murray Street,West Perth,WA,6005,1301/659 Murray Street West Perth WA 6005,"$525,000",Apr-19,Apartment,2,2,1,113,79,2018,0,0,Realestate 88 East Perth,-31.9488032,115.845545
12/2 Outram Street,West Perth,WA,6005,12/2 Outram Street West Perth WA 6005,"$385,000",Mar-19,Apartment,2,2,1,99,79,2001,$380pw,Jul-18,not recorded,-31.95146,115.83875
11/45 Malcolm Street,West Perth,WA,6005,11/45 Malcolm Street West Perth WA 6005,"$180,000",Mar-19,Apartment,0,1,1,33,33,1945,$250pw,Feb-18,not recorded,-31.9534112,115.8469814
76/1178 Hay Street,West Perth,WA,6005,76/1178 Hay Street West Perth WA 6005,"$440,000",Mar-19,Apartment,2,1,2,106,57,2011,$450pw,Sep-16,not recorded,-31.9487453,115.8438121
11/17 Emerald Terrace,West Perth,WA,6005,11/17 Emerald Terrace West Perth WA 6005,"$430,000",Mar-19,Apartment,2,1,1,106,81,1994,0,0,not recorded,-31.9497431,115.8426754
1902/659 Murray Street,West Perth,WA,6005,1902/659 Murray Street West Perth WA 6005,"$390,000",Mar-19,Apartment,1,1,1,75,47,2017,$500pw,Mar-21,Realestate 88 East Perth,-31.9488032,115.845545
24/2 Mayfair Street,West Perth,WA,6005,24/2 Mayfair Street West Perth WA 6005,"$410,000",Mar-19,Apartment,2,2,1,105,84,2011,$440pw,Jan-19,Realestate 88 Inner City,-31.94858,115.84352
2/191 Vincent Street,West Perth,WA,6005,2/191 Vincent Street West Perth WA 6005,"$400,000",Mar-19,Townhouse,3,2,1,206,120,1992,0,0,LJ Hooker City Residential -,-31.9367645,115.8555729
7/12 Bellevue Terrace,West Perth,WA,6005,7/12 Bellevue Terrace West Perth WA 6005,"$6,250,000",Mar-19,Apartment,4,4,4,503,296,2003,"$2,500pw",Jul-16,not recorded,-31.9560699,115.8452678
3/45 Malcolm Street,West Perth,WA,6005,3/45 Malcolm Street West Perth WA 6005,"$175,000",Feb-19,Unit,1,1,1,37,37,1945,$250pw,Sep-19,KPR Perth,-31.9534112,115.8469814
74/141 Fitzgerald Street,West Perth,WA,6005,74/141 Fitzgerald Street West Perth WA 6005,"$393,000",Feb-19,Apartment,3,2,1,115,87,1998,$550pw,May-16,Mack Hall Real Estate - Claremont,-31.9419184,115.8547758
2006/659 Murray Street,West Perth,WA,6005,2006/659 Murray Street West Perth WA 6005,"$620,000",Feb-19,Apartment,2,2,2,129,77,2018,0,0,Realestate 88 East Perth,-31.9488032,115.845545
11/71 Mount Street,West Perth,WA,6005,11/71 Mount Street West Perth WA 6005,"$670,000",Feb-19,Apartment,2,1,2,129,95,1966,$695pw,Dec-16,William Porteous Properties International Pty Ltd ,-31.9556682,115.8455913
22 Kingston Avenue,West Perth,WA,6005,22 Kingston Avenue West Perth WA 6005,"$802,500",Feb-19,House,4,2,2,397,232,2020,0,0,not recorded,-31.9387708,115.8478808
28/5 Delhi Street,West Perth,WA,6005,28/5 Delhi Street West Perth WA 6005,"$490,000",Feb-19,Apartment,3,2,1,124,97,2001,$550pw,Mar-21,Realestate 88 Inner City,-31.94625,115.84659
806/659 Murray Street,West Perth,WA,6005,806/659 Murray Street West Perth WA 6005,"$540,000",Feb-19,Apartment,2,2,1,116,77,2018,0,0,Realestate 88 East Perth,-31.9488032,115.845545
1508/659 Murray Street,West Perth,WA,6005,1508/659 Murray Street West Perth WA 6005,"$540,000",Feb-19,Apartment,2,2,1,102,72,2018,$625pw,Jul-20,Realestate 88 East Perth,-31.9488032,115.845545
1110/659 Murray Street,West Perth,WA,6005,1110/659 Murray Street West Perth WA 6005,"$502,000",Feb-19,Apartment,2,2,1,102,70,2018,$530pw,Sep-20,Realestate 88 East Perth,-31.9488032,115.845545
4 Florence Street,West Perth,WA,6005,4 Florence Street West Perth WA 6005,"$1,265,000",Feb-19,House,4,3,2,200,215,2016,0,0,not recorded,-31.939027,115.850861
402/18 Rheola Street,West Perth,WA,6005,402/18 Rheola Street West Perth WA 6005,"$390,000",Jan-19,Apartment,2,2,1,101,72,2005,$900pw,Mar-15,not recorded,-31.94962,115.83511
1/26 Carr Street,West Perth,WA,6005,1/26 Carr Street West Perth WA 6005,"$405,000",Jan-19,House,1,1,1,122,74,2008,$375pw,Mar-18,ACTON Dalkeith,-31.9373352,115.8482697
18/1 Douro Place,West Perth,WA,6005,18/1 Douro Place West Perth WA 6005,"$535,000",Jan-19,Apartment,2,2,2,124,75,2010,$550pw,Jul-17,Mack Hall Real Estate - Claremont,-31.9454139,115.8413431
47/227 Vincent Street,West Perth,WA,6005,47/227 Vincent Street West Perth WA 6005,"$159,000",Jan-19,Apartment,1,1,1,47,47,1968,0,0,KPR Perth,-31.9366105,115.8484547
1404/659 Murray Street,West Perth,WA,6005,1404/659 Murray Street West Perth WA 6005,"$392,500",Jan-19,Apartment,1,1,1,82,47,2018,0,0,Realestate 88 East Perth,-31.9488032,115.845545
118 Carr Street,West Perth,WA,6005,118 Carr Street West Perth WA 6005,"$660,000",Jan-19,House,2,1,3,180,72,1920,$450pw,Jul-20,HERE Property - Leederville,-31.9382435,115.8488435
3/147 Charles Street,West Perth,WA,6005,3/147 Charles Street West Perth WA 6005,"$231,000",Jan-19,Apartment,2,1,1,67,67,1978,$345pw,Jun-19,Jones Ballard Property Group - Como,-31.9387171,115.8517374
16/2 Colin Street,West Perth,WA,6005,16/2 Colin Street West Perth WA 6005,"$375,000",Jan-19,Apartment,2,2,1,101,73,2000,$450pw,Dec-19,Mack Hall Real Estate - Claremont,-31.9522418,115.84097
18/16 Kings Park Road,West Perth,WA,6005,18/16 Kings Park Road West Perth WA 6005,"$540,000",Jan-19,Apartment,3,2,2,151,100,2000,0,0,Investors Edge Real Estate - Kenwick,-31.9525,115.84073
8/1 Coolgardie Street,West Perth,WA,6005,8/1 Coolgardie Street West Perth WA 6005,"$469,000",Jan-19,Apartment,2,2,2,141,87,2008,$615pw,Apr-21,not recorded,-31.9489778,115.8476939
1202/659 Murray Street,West Perth,WA,6005,1202/659 Murray Street West Perth WA 6005,"$368,000",Dec-18,Apartment,1,1,1,83,47,2018,0,0,Realestate 88 East Perth,-31.9488032,115.845545
63/66 Cleaver Street,West Perth,WA,6005,63/66 Cleaver Street West Perth WA 6005,"$150,000",Dec-18,Apartment,1,1,1,40,40,1970,$240pw,Apr-19,Bexleys Real Estate - Wembley,-31.9373671,115.8495655
47 Victoria Street,West Perth,WA,6005,47 Victoria Street West Perth WA 6005,"$578,000",15-Dec-18,House,3,1,1,347,118,1920,0,0,Ray White City Residential (Perth),-31.9374802,115.8541866
1/2 Outram Street,West Perth,WA,6005,1/2 Outram Street West Perth WA 6005,"$400,000",Dec-18,Apartment,2,2,1,121,74,2001,$450pw,Feb-21,Mack Hall Real Estate - Claremont,-31.95146,115.83875
402/18 Rheola,West Perth,WA,6005,402/18 Rheola West Perth WA 6005,"$390,000",Dec-18,Apartment,2,2,1,101,72,2005,$595pw,Sep-16,not recorded,-31.94962,115.83511
207/45 Malcolm Street,West Perth,WA,6005,207/45 Malcolm Street West Perth WA 6005,"$200,500",Dec-18,Apartment,0,1,1,34,34,1945,$200pw,Feb-16,Mark Hay - East Perth,-31.9534112,115.8469814
17/21 Altona Street,West Perth,WA,6005,17/21 Altona Street West Perth WA 6005,"$550,000",Dec-18,Apartment,2,2,1,103,74,2014,0,0,not recorded,-31.9508438,115.8395682
1905/659 Murray Street,West Perth,WA,6005,1905/659 Murray Street West Perth WA 6005,"$405,000",Dec-18,Apartment,1,1,1,75,47,2017,$450pw,Aug-20,Realestate 88 East Perth,-31.9488032,115.845545
10/1178 Hay Street,West Perth,WA,6005,10/1178 Hay Street West Perth WA 6005,"$297,500",Dec-18,Apartment,1,1,1,68,60,2011,$320pw,Oct-18,not recorded,-31.9487453,115.8438121
177C Fitzgerald Street,West Perth,WA,6005,177C Fitzgerald Street West Perth WA 6005,"$645,000",Dec-18,Townhouse,3,3,2,135,142,2004,$595pw,Dec-17,Avanti Residential - Subiaco,-31.9409026,115.8553275
66 Carr Street,West Perth,WA,6005,66 Carr Street West Perth WA 6005,"$670,000",Nov-18,House,2,1,2,229,95,1920,$550pw,Feb-12,The Property Exchange - Subiaco,-31.9394543,115.8515961
2/2A Janet Street,West Perth,WA,6005,2/2A Janet Street West Perth WA 6005,"$568,000",Nov-18,Townhouse,3,2,1,209,147,1998,$500pw,Jan-19,Peard Real Estate,-31.93788,115.85231
404 Bulwer Street,West Perth,WA,6005,404 Bulwer Street West Perth WA 6005,"$800,000",Nov-18,House,4,1,2,410,,1950,$600pw,Oct-14,Bellcourt Property Group - SOUTH PERTH,-31.9367082,115.8548797
4/18 Bellevue Terrace,West Perth,WA,6005,4/18 Bellevue Terrace West Perth WA 6005,"$1,800,000",Nov-18,Apartment,3,2,2,312,132,2012,"$1,150pw",Dec-19,Space Real Estate - Cottesloe,-31.9553815,115.8452909
