address,suburb,state,postcode,full_address,price,sold date,type,bedrooms,bathrooms,car space,Land size,Building size,Year Built,rent,rent date,agent,lat,lng
59/3 Park Avenue,Crawley,WA,6009,59/3 Park Avenue Crawley WA 6009,"$1,500,000",Aug-16,Apartment,3,2,3,175,175,1983,0,0,Vivians Residential Real Estate - MOSMAN PARK,-31.9716501,115.8253265
8/17-23 The Avenue,Crawley,WA,6009,8/17-23 The Avenue Crawley WA 6009,"$327,000",Aug-16,Apartment,1,1,1,45,41,1963,$365pw,Jun-21,Kempton Azzopardi - Nedlands,-31.9878111,115.8158643
4/158 Broadway,Crawley,WA,6009,4/158 Broadway Crawley WA 6009,"$322,000",Aug-16,Unit,1,1,1,52,54,1961,$300pw,Jan-20,Realmark - Applecross,-31.9875932,115.8151357
1/18 PARK Road,Crawley,WA,6009,1/18 PARK Road Crawley WA 6009,"$735,000",Jul-16,Unit,2,1,1,121,92,2016,$600pw,Dec-17,not recorded,-31.9749,115.81419
2/18 PARK Road,Crawley,WA,6009,2/18 PARK Road Crawley WA 6009,"$720,000",Jul-16,Unit,2,2,1,123,93,2016,$650pw,Feb-21,not recorded,-31.9749,115.81419
5/18 PARK Road,Crawley,WA,6009,5/18 PARK Road Crawley WA 6009,"$530,000",Jul-16,Townhouse,1,1,1,98,61,2016,$460pw,Mar-21,not recorded,-31.9749,115.81419
9/4 Crawley Avenue,Crawley,WA,6009,9/4 Crawley Avenue Crawley WA 6009,"$725,500",Jul-16,Apartment,3,2,4,"3,847",158,1970,$595pw,Jan-17,Space Real Estate - Cottesloe,-31.9734066,115.8240093
13 The Avenue,Crawley,WA,6009,13 The Avenue Crawley WA 6009,"$2,300,000",Jul-16,Unit,4,3,2,"1,012",,1951,0,0,Signature Property Group WA - SUBIACO,-31.9874248,115.8164904
4/20 Mounts Bay Road,Crawley,WA,6009,4/20 Mounts Bay Road Crawley WA 6009,"$1,020,000",Jun-16,Unit,2,2,2,175,147,1969,$595pw,Aug-16,LJ Hooker - Claremont,-31.9738389,115.8244021
4/16 The Avenue,Crawley,WA,6009,4/16 The Avenue Crawley WA 6009,"$4,800,000",Jun-16,Unit,4,3,4,416,416,1987,0,0,William Porteous Properties International Pty Ltd ,-31.9882144,115.8171153
34/3 Park Avenue,Crawley,WA,6009,34/3 Park Avenue Crawley WA 6009,"$1,100,000",Jun-16,Unit,3,2,2,175,175,1983,0,0,LJ Hooker - Claremont,-31.9716501,115.8253265
7/158 Broadway,Crawley,WA,6009,7/158 Broadway Crawley WA 6009,"$295,000",May-16,Apartment,1,1,1,52,54,1961,0,0,Key Performance Realty - Perth,-31.9875932,115.8151357
14/150 Broadway,Crawley,WA,6009,14/150 Broadway Crawley WA 6009,"$695,000",Apr-16,Apartment,2,1,1,,,,0,0,Indo-Pacific Property - Sage on Broadway,-31.9873445,115.8147082
4/150 Broadway,Crawley,WA,6009,4/150 Broadway Crawley WA 6009,"$780,000",Apr-16,Apartment,2,2,1,,,,0,0,Indo-Pacific Property - Sage on Broadway,-31.9873445,115.8147082
1/159 Fairway,Crawley,WA,6009,1/159 Fairway Crawley WA 6009,"$335,000",Apr-16,Apartment,1,1,1,"1,022",54,,$300pw,Nov-19,Abode Real Estate - Cottesloe,-31.9874827,115.8156441
5/7 Princess Road,Crawley,WA,6009,5/7 Princess Road Crawley WA 6009,"$420,000",Apr-16,Unit,2,1,1,65,65,1957,$400pw,Dec-18,not recorded,-31.9861385,115.8174466
5/1 Kings Park Avenue,Crawley,WA,6009,5/1 Kings Park Avenue Crawley WA 6009,"$850,000",Apr-16,Apartment,2,2,2,201,160,1967,$750pw,Apr-16,TM Residential - Dalkeith,-31.9725436,115.8257886
23/17-23 The Avenue,Crawley,WA,6009,23/17-23 The Avenue Crawley WA 6009,"$323,000",Apr-16,Unit,1,1,0,41,45,1963,$350pw,Mar-21,Acton - Dalkeith,-31.9878111,115.8158643
32/17 The Avenue,Crawley,WA,6009,32/17 The Avenue Crawley WA 6009,"$325,000",Mar-16,Unit,1,1,1,41,45,1963,$320pw,Oct-20,Abode Real Estate - Cottesloe,-31.9878111,115.8158643
9 Myers Street,Crawley,WA,6009,9 Myers Street Crawley WA 6009,"$1,025,000",Mar-16,House,4,2,2,238,194,1995,0,0,Abel McGrath Property Group - Claremont,-31.9825853,115.8151704
3/135 Fairway,Crawley,WA,6009,3/135 Fairway Crawley WA 6009,"$535,000",Mar-16,Unit,2,1,1,85,87,1979,$425pw,May-16,not recorded,-31.9858552,115.8153206
12/5 Park Avenue,Crawley,WA,6009,12/5 Park Avenue Crawley WA 6009,"$750,000",Mar-16,Unit,3,1,2,143,125,1975,0,0,not recorded,-31.97202,115.82463
20e/14-18 Kings Park Avenue,Crawley,WA,6009,20e/14-18 Kings Park Avenue Crawley WA 6009,"$1,390,000",Mar-16,House,3,2,4,190,184,1972,"$1,100pw",Apr-15,not recorded,-31.9716011,115.8263162
3/35 Fairway,Crawley,WA,6009,3/35 Fairway Crawley WA 6009,"$475,000",Mar-16,Unit,2,1,1,105,61,1937,$430pw,Mar-21,Kempton Azzopardi - Nedlands,-31.9798719,115.815413
4/8 Wingfield Avenue,Crawley,WA,6009,4/8 Wingfield Avenue Crawley WA 6009,"$785,000",Feb-16,Unit,3,2,2,148,144,1979,$650pw,Jul-21,not recorded,-31.9725016,115.8249336
50/3 Park Avenue,Crawley,WA,6009,50/3 Park Avenue Crawley WA 6009,"$1,500,000",Feb-16,Unit,3,2,2,175,175,1983,0,0,not recorded,-31.9716501,115.8253265
226 Hampden Road,Crawley,WA,6009,226 Hampden Road Crawley WA 6009,"$1,060,000",Dec-15,Unit,3,2,1,187,116,2018,0,0,Acton - Dalkeith,-31.9751809,115.8137492
31 Cook Street,Crawley,WA,6009,31 Cook Street Crawley WA 6009,"$1,200,000",Dec-15,House,3,3,1,729,,1940,0,0,not recorded,-31.983711,115.8174697
4/48 Broadway,Crawley,WA,6009,4/48 Broadway Crawley WA 6009,"$435,000",Dec-15,Townhouse,2,1,1,"1,613",69,,$360pw,Jul-18,Renouf Real Estate - Swanbourne,-31.97997,115.81486
5/22 Mounts Bay Road,Crawley,WA,6009,5/22 Mounts Bay Road Crawley WA 6009,"$2,525,000",Dec-15,Apartment,3,2,2,307,218,2004,"$1,500pw",Oct-15,Space Real Estate - Cottesloe,-31.9739431,115.8241095
4/3 Park Avenue,Crawley,WA,6009,4/3 Park Avenue Crawley WA 6009,"$1,075,000",Dec-15,Apartment,3,2,2,175,175,1983,$990pw,Nov-13,Abel McGrath The Property People - Leederville,-31.9716501,115.8253265
4/2 Kings Park Avenue,Crawley,WA,6009,4/2 Kings Park Avenue Crawley WA 6009,"$2,250,000",Nov-15,Apartment,3,3,2,293,186,2005,"$1,450pw",Jan-21,Jamie Loh Real Estate - Cottesloe,-31.972553,115.8267596
6/124 Broadway,Crawley,WA,6009,6/124 Broadway Crawley WA 6009,"$325,000",Nov-15,Unit,2,1,1,68,68,1958,$300pw,Sep-19,Kempton Azzopardi - Nedlands,-31.9859143,115.8148584
2/3 Wingfield Avenue,Crawley,WA,6009,2/3 Wingfield Avenue Crawley WA 6009,"$1,250,000",Nov-15,Apartment,3,1,2,267,155,1982,$895pw,Apr-16,not recorded,-31.97325,115.8245
1/20 Mounts Bay Road,Crawley,WA,6009,1/20 Mounts Bay Road Crawley WA 6009,"$1,050,000",Oct-15,Unit,3,1,2,202,147,1969,$550pw,Jul-16,not recorded,-31.9738389,115.8244021
2/26 Cook Street,Crawley,WA,6009,2/26 Cook Street Crawley WA 6009,"$570,000",Sep-15,Townhouse,2,1,1,84,84,1981,$495pw,Jan-17,Rossen Real Estate - Nedlands,-31.9832261,115.8169382
147 Fairway,Crawley,WA,6009,147 Fairway Crawley WA 6009,"$2,575,000",Sep-15,Apartment,2,1,1,845,,,0,0,LJ Hooker - Claremont,-31.9866107,115.8152744
8/3 Park Avenue,Crawley,WA,6009,8/3 Park Avenue Crawley WA 6009,"$1,100,000",Sep-15,Unit,3,2,2,175,175,1983,0,0,not recorded,-31.9716501,115.8253265
40 Broadway,Crawley,WA,6009,40 Broadway Crawley WA 6009,"$2,458,000",Sep-15,House,8,4,,792,,1938,$475pw,Jun-17,Anderson Davies Real Estate - Dalkeith,-31.9790587,115.8145811
4/159 Fairway,Crawley,WA,6009,4/159 Fairway Crawley WA 6009,"$345,000",Aug-15,Unit,1,1,1,52,41,1964,0,0,ABODE REAL ESTATE - COTTESLOE,-31.9874827,115.8156441
1/1 Wingfield Avenue,Crawley,WA,6009,1/1 Wingfield Avenue Crawley WA 6009,"$950,000",Aug-15,Unit,2,1,1,221,191,1968,$445pw,Jul-16,not recorded,-31.9734071,115.8248643
2/112 Broadway,Crawley,WA,6009,2/112 Broadway Crawley WA 6009,"$400,000",Aug-15,Unit,1,1,1,53,59,1955,$285pw,Feb-17,not recorded,-31.9846475,115.8150664
5/126 Broadway,Crawley,WA,6009,5/126 Broadway Crawley WA 6009,"$170,498",Aug-15,Unit,,,1,38,35,1963,0,0,not recorded,-31.9860755,115.814974
4/126 Broadway,Crawley,WA,6009,4/126 Broadway Crawley WA 6009,"$220,000",Aug-15,Unit,,,1,44,44,,$100pw,Oct-18,not recorded,-31.9860755,115.814974
5/44 Broadway,Crawley,WA,6009,5/44 Broadway Crawley WA 6009,"$565,000",Aug-15,Apartment,2,1,1,124,70,1980,$450pw,Jan-18,Realmark Western Suburbs - NEDLANDS,-31.9795783,115.8148584
51/1 Wingfield Avenue,Crawley,WA,6009,51/1 Wingfield Avenue Crawley WA 6009,"$950,000",Aug-15,Apartment,4,2,2,221,221,1968,$820pw,Dec-20,Marron Real Estate - Nedlands,-31.9734071,115.8248643
23/3 Park Avenue,Crawley,WA,6009,23/3 Park Avenue Crawley WA 6009,"$1,600,000",Jul-15,Unit,3,1,2,175,175,1983,$550pw,May-01,not recorded,-31.9716501,115.8253265
10/3 Park Avenue,Crawley,WA,6009,10/3 Park Avenue Crawley WA 6009,"$1,165,000",Jul-15,Unit,3,1,2,175,175,1983,0,0,not recorded,-31.9716501,115.8253265
4/9 The Avenue,Crawley,WA,6009,4/9 The Avenue Crawley WA 6009,"$790,000",Jun-15,Apartment,3,1,1,120,99,1981,$600pw,Jun-12,Acton - Dalkeith,-31.987076,115.8167533
5/9 Wingfield Avenue,Crawley,WA,6009,5/9 Wingfield Avenue Crawley WA 6009,"$1,080,000",Jun-15,Townhouse,3,1,2,138,138,1972,0,0,not recorded,-31.97265,115.82405
29/5 Park Avenue,Crawley,WA,6009,29/5 Park Avenue Crawley WA 6009,"$750,000",May-15,Apartment,3,2,2,145,125,1975,$660pw,Jul-14,Rossen Real Estate - Nedlands,-31.97202,115.82463
1/16A Princess Road,Crawley,WA,6009,1/16A Princess Road Crawley WA 6009,"$550,000",May-15,Unit,1,1,1,170,68,1950,$390pw,Apr-17,not recorded,-31.98662,115.81676
16a Princess Road,Crawley,WA,6009,16a Princess Road Crawley WA 6009,"$550,000",May-15,Unit,1,1,1,170,68,1950,$390pw,Apr-17,Abel McGrath Property Group - Claremont,-31.98662,115.81676
27/3 Park Avenue,Crawley,WA,6009,27/3 Park Avenue Crawley WA 6009,"$1,375,000",May-15,Unit,3,1,1,175,175,1983,$700pw,Jun-06,not recorded,-31.9716501,115.8253265
10/10 Kings Park Avenue,Crawley,WA,6009,10/10 Kings Park Avenue Crawley WA 6009,"$1,750,000",May-15,Apartment,3,3,2,274,187,1999,"$1,600pw",Jun-12,ZSA ZSA Property - PERTH,-31.9720917,115.8263432
16/168 Broadway,Crawley,WA,6009,16/168 Broadway Crawley WA 6009,"$405,000",May-15,Apartment,1,1,,49,51,1963,0,0,Burgess Rawson Residential - Perth,-31.9891014,115.8161987
8/131 Fairway,Crawley,WA,6009,8/131 Fairway Crawley WA 6009,"$775,500",Apr-15,Townhouse,3,2,2,204,130,2000,$700pw,Apr-21,Scott BJ Properties - Perth,-31.9854781,115.8154361
1/1 Park Avenue,Crawley,WA,6009,1/1 Park Avenue Crawley WA 6009,"$950,000",Apr-15,House,3,2,2,149,144,1974,0,0,not recorded,-31.9712007,115.8262508
1/2 Wingfield Avenue,Crawley,WA,6009,1/2 Wingfield Avenue Crawley WA 6009,"$1,600,000",Apr-15,Apartment,3,2,2,280,140,1997,"$1,100pw",Feb-14,Acton - Dalkeith,-31.9732495,115.8253034
1/22 The Avenue,Crawley,WA,6009,1/22 The Avenue Crawley WA 6009,"$2,110,000",Apr-15,Apartment,3,2,2,163,163,1981,$895pw,May-18,Acton - Dalkeith,-31.98849,115.81646
32 Everett Street,Crawley,WA,6009,32 Everett Street Crawley WA 6009,"$1,230,000",Apr-15,House,2,1,1,683,118,1920,$650pw,Jan-13,Anderson Davies Real Estate - Dalkeith,-31.9851748,115.8173079
8/22 Mounts Bay Road,Crawley,WA,6009,8/22 Mounts Bay Road Crawley WA 6009,"$2,800,000",Apr-15,Unit,3,2,2,304,218,2004,"$1,600pw",May-13,not recorded,-31.9739431,115.8241095
1/22 KINGS PARK AVENUE,Crawley,WA,6009,1/22 KINGS PARK AVENUE Crawley WA 6009,"$2,400,000",Mar-15,House,3,2,3,368,227,2014,"$1,900pw",Apr-14,TM Residential - Dalkeith,-31.9713269,115.8257655
3/14 Cook Street,Crawley,WA,6009,3/14 Cook Street Crawley WA 6009,"$795,000",28-Mar-15,Townhouse,3,2,2,158,120,1984,0,0,Acton North - CITY BEACH,-31.98314,115.8160661
12/4 Crawley Avenue,Crawley,WA,6009,12/4 Crawley Avenue Crawley WA 6009,"$570,000",Mar-15,Apartment,1,1,1,83,85,1970,$400pw,Aug-20,not recorded,-31.9734066,115.8240093
301/173 Mounts Bay Road,Crawley,WA,6009,301/173 Mounts Bay Road Crawley WA 6009,"$5,500,000",Mar-15,Apartment,3,3,4,,452,,"$3,500pw",Feb-15,William Porteous Properties International Pty Ltd,-31.9652303,115.8395818
21E/14 Kings Park Avenue,Crawley,WA,6009,21E/14 Kings Park Avenue Crawley WA 6009,"$1,050,000",Mar-15,Apartment,3,2,2,190,190,1972,0,0,not recorded,-31.9716011,115.8263162
8/152 Broadway,Crawley,WA,6009,8/152 Broadway Crawley WA 6009,"$420,000",Mar-15,Unit,1,1,2,87,56,1958,$380pw,Jan-21,Optimus Real Estate - City Beach,-31.9874163,115.8149971
1-24 COOK STREET,Crawley,WA,6009,1-24 COOK STREET Crawley WA 6009,"$771,000",Mar-15,Townhouse,3,2,2,114,119,1981,$550pw,Feb-21,TM Residential - Dalkeith,-31.9832148,115.8167995
1/14 Cook Street,Crawley,WA,6009,1/14 Cook Street Crawley WA 6009,"$770,880",Mar-15,Townhouse,3,2,2,120,120,1984,$500pw,Sep-20,TM Residential - Dalkeith,-31.98314,115.8160661
54/3 Park Avenue,Crawley,WA,6009,54/3 Park Avenue Crawley WA 6009,"$1,685,000",Mar-15,Apartment,3,1,3,175,175,1983,0,0,Leasing Elite Pty Ltd - West Perth,-31.9716501,115.8253265
6/160 Broadway,Crawley,WA,6009,6/160 Broadway Crawley WA 6009,"$600,000",Mar-15,Apartment,2,1,1,69,69,1977,$425pw,Aug-19,Acton - Dalkeith,-31.9878417,115.8151357
1/24 Cook Street,Crawley,WA,6009,1/24 Cook Street Crawley WA 6009,"$770,880",Mar-15,Townhouse,3,2,2,114,119,1981,$550pw,Feb-21,TM Residential - Dalkeith,-31.9832148,115.8167995
18/22 The Avenue,Crawley,WA,6009,18/22 The Avenue Crawley WA 6009,"$1,890,000",Mar-15,Apartment,3,2,4,161,161,1981,0,0,House Real Estate - Cottesloe,-31.98849,115.81646
2/153 Fairway,Crawley,WA,6009,2/153 Fairway Crawley WA 6009,"$565,000",Feb-15,Unit,2,1,1,55,57,1964,$360pw,Feb-21,not recorded,-31.9871904,115.8152744
4/1 Park Avenue,Crawley,WA,6009,4/1 Park Avenue Crawley WA 6009,"$885,000",Feb-15,House,3,2,2,144,156,1974,$600pw,Sep-10,Acton Fremantle - East Fremantle,-31.9712007,115.8262508
14E/16 Kings Park Avenue,Crawley,WA,6009,14E/16 Kings Park Avenue Crawley WA 6009,"$1,225,000",Feb-15,Unit,3,1,2,190,190,1972,0,0,TM Residential - Dalkeith,-31.9716011,115.8263162
6/168 Broadway,Crawley,WA,6009,6/168 Broadway Crawley WA 6009,"$400,000",Feb-15,Unit,1,1,1,49,51,1963,0,0,Acton - Dalkeith,-31.9891014,115.8161987
2/22 Caporn Street,Crawley,WA,6009,2/22 Caporn Street Crawley WA 6009,"$395,000",Jan-15,Apartment,1,1,3,50,58,1958,$320pw,Jan-17,Port City Real Estate - Fremantle,-31.9842231,115.8166378
1/228 Hampden Road,Crawley,WA,6009,1/228 Hampden Road Crawley WA 6009,"$718,000",Dec-14,Townhouse,2,2,1,179,107,2000,$530pw,Jan-21,ABODE REAL ESTATE - COTTESLOE,-31.9753253,115.8136568
2/24 Cook Street,Crawley,WA,6009,2/24 Cook Street Crawley WA 6009,"$770,000",Dec-14,Townhouse,4,2,2,116,114,1981,$650pw,Jan-08,Abel McGrath Property Group - Claremont,-31.9832148,115.8167995
5/3 Park Avenue,Crawley,WA,6009,5/3 Park Avenue Crawley WA 6009,"$1,000,000",Dec-14,Apartment,3,2,2,175,175,1983,$850pw,Feb-14,Acton - Dalkeith,-31.9716501,115.8253265
4/70-72 Broadway,Crawley,WA,6009,4/70-72 Broadway Crawley WA 6009,"$355,000",Nov-14,Unit,1,1,1,45,45,1964,$330pw,Jul-16,Residential West,-31.9821596,115.8148497
4/70 Broadway,Crawley,WA,6009,4/70 Broadway Crawley WA 6009,"$355,000",Nov-14,Unit,1,1,1,45,45,1964,$330pw,Jul-16,Residential West,-31.9821596,115.8148497
8/16 Caporn Street,Crawley,WA,6009,8/16 Caporn Street Crawley WA 6009,"$562,000",Nov-14,Apartment,2,1,1,73,73,1969,$550pw,May-14,Rossen Real Estate - Nedlands,-31.9840682,115.8159214
34 Everett Street,Crawley,WA,6009,34 Everett Street Crawley WA 6009,"$1,600,000",Nov-14,House,4,2,2,683,197,1921,0,0,not recorded,-31.98513,115.81759
2/17-23 The Avenue,Crawley,WA,6009,2/17-23 The Avenue Crawley WA 6009,"$380,000",Nov-14,Unit,1,1,1,41,45,1963,$350pw,Mar-21,Acton - Dalkeith,-31.9878111,115.8158643
4/16 Caporn Street,Crawley,WA,6009,4/16 Caporn Street Crawley WA 6009,"$540,000",Nov-14,Apartment,2,1,1,73,73,1969,$380pw,Feb-18,Rossen Real Estate - Nedlands,-31.9840682,115.8159214
3/17-23 The Avenue,Crawley,WA,6009,3/17-23 The Avenue Crawley WA 6009,"$365,000",Nov-14,Unit,1,1,1,41,45,1963,$265pw,Feb-20,Acton - Dalkeith,-31.9878111,115.8158643
4/116 Broadway,Crawley,WA,6009,4/116 Broadway Crawley WA 6009,"$530,000",Oct-14,House,2,1,1,58,61,1950,$400pw,Apr-21,Acton - Dalkeith,-31.9849361,115.8148815
5E/14 Kings Park Avenue,Crawley,WA,6009,5E/14 Kings Park Avenue Crawley WA 6009,"$1,075,000",Oct-14,Apartment,3,2,2,190,190,1972,$1000pw,May-13,Mack Hall Real Estate - Claremont,-31.9716011,115.8263162
12/70-72 Broadway,Crawley,WA,6009,12/70-72 Broadway Crawley WA 6009,"$345,000",Oct-14,Unit,1,1,1,48,44,1965,$330pw,Jan-21,Acton - Dalkeith,-31.9821596,115.8148497
6/8 Wingfield Avenue,Crawley,WA,6009,6/8 Wingfield Avenue Crawley WA 6009,"$730,000",Oct-14,Apartment,3,2,2,149,145,1979,0,0,Mack Hall Real Estate - Claremont,-31.9725016,115.8249336
6/9 The Avenue,Crawley,WA,6009,6/9 The Avenue Crawley WA 6009,"$795,000",Oct-14,Unit,3,1,1,121,99,1981,0,0,Acton - Dalkeith,-31.987076,115.8167533
3/16 The Avenue,Crawley,WA,6009,3/16 The Avenue Crawley WA 6009,"$4,000,000",Oct-14,Apartment,3,3,3,275,275,1987,0,0,MLG Realty,-31.9882144,115.8171153
27/17 The Avenue,Crawley,WA,6009,27/17 The Avenue Crawley WA 6009,"$375,000",Oct-14,Unit,1,1,1,41,45,1963,$430pw,Dec-15,Acton - Dalkeith,-31.9878111,115.8158643
12/70 Broadway,Crawley,WA,6009,12/70 Broadway Crawley WA 6009,"$345,000",Sep-14,Unit,1,1,1,48,44,1965,$330pw,Jan-21,Acton - Dalkeith,-31.9821596,115.8148497
2/115 Fairway,Crawley,WA,6009,2/115 Fairway Crawley WA 6009,"$350,000",Sep-14,Townhouse,3,2,1,102,108,1981,$450pw,Mar-18,not recorded,-31.9846756,115.815413
8/22 The Avenue,Crawley,WA,6009,8/22 The Avenue Crawley WA 6009,"$1,050,000",Sep-14,Apartment,4,2,1,257,257,1981,"$1,000pw",Oct-17,not recorded,-31.98849,115.81646
6/42 Broadway,Crawley,WA,6009,6/42 Broadway Crawley WA 6009,"$425,000",Sep-14,Unit,1,1,1,75,70,1965,$375pw,Jul-15,Residential West,-31.979407,115.8147891
3/5 Clark Street,Crawley,WA,6009,3/5 Clark Street Crawley WA 6009,"$650,000",Sep-14,Townhouse,3,1,1,121,111,1982,$600pw,Sep-14,not recorded,-31.97873,115.81514
11/22 The Avenue,Crawley,WA,6009,11/22 The Avenue Crawley WA 6009,"$1,465,000",Sep-14,Unit,2,2,1,165,165,1981,0,0,not recorded,-31.98849,115.81646
28/3 Park Avenue,Crawley,WA,6009,28/3 Park Avenue Crawley WA 6009,"$1,385,000",Aug-14,Apartment,3,2,2,175,175,1983,"$1,100pw",May-13,Shellabears - Cottesloe,-31.9716501,115.8253265
18/17 The Avenue,Crawley,WA,6009,18/17 The Avenue Crawley WA 6009,"$345,000",Aug-14,Unit,1,1,1,42,42,1963,$320pw,Mar-21,not recorded,-31.9878111,115.8158643
7/16 Caporn Street,Crawley,WA,6009,7/16 Caporn Street Crawley WA 6009,"$562,000",Aug-14,Unit,2,1,1,73,73,1969,0,0,Acton - Dalkeith,-31.9840682,115.8159214
26/70-72 Broadway,Crawley,WA,6009,26/70-72 Broadway Crawley WA 6009,"$299,000",Aug-14,Unit,1,1,1,44,44,,$360pw,Nov-15,Ray White - Bursmac & Associates,-31.9821596,115.8148497
32/5 Park Avenue,Crawley,WA,6009,32/5 Park Avenue Crawley WA 6009,"$810,000",Aug-14,Apartment,3,2,2,125,122,1975,$595pw,Nov-13,Mack Hall Real Estate - Claremont,-31.97202,115.82463
125 Fairway,Crawley,WA,6009,125 Fairway Crawley WA 6009,"$1,512,500",Jul-14,House,4,2,4,607,,,$525pw,Jun-20,Growth Realty,-31.9853069,115.8153668
26/70 Broadway,Crawley,WA,6009,26/70 Broadway Crawley WA 6009,"$299,000",Jul-14,Unit,1,1,1,44,44,,0,0,Ray White - Bursmac & Associates,-31.9821596,115.8148497
87 Fairway,Crawley,WA,6009,87 Fairway Crawley WA 6009,"$1,500,000",Jul-14,House,3,1,1,607,118,1926,0,0,not recorded,-31.9829878,115.8153668
2/10 Kings Park Avenue,Crawley,WA,6009,2/10 Kings Park Avenue Crawley WA 6009,"$1,550,000",Jun-14,Apartment,3,2,2,272,187,1999,0,0,The Property Exchange - Subiaco,-31.9720917,115.8263432
2/228 Hampden Road,Crawley,WA,6009,2/228 Hampden Road Crawley WA 6009,"$650,000",Jun-14,Townhouse,1,1,1,157,96,2000,$415pw,Feb-21,ABODE REAL ESTATE - COTTESLOE,-31.9753253,115.8136568
1/114 Broadway,Crawley,WA,6009,1/114 Broadway Crawley WA 6009,"$380,000",Jun-14,Apartment,2,1,1,67,67,1963,$460pw,Feb-12,Bexleys Real Estate - Wembley,-31.9847962,115.8148584
2/20 Princess Road,Crawley,WA,6009,2/20 Princess Road Crawley WA 6009,"$642,000",Jun-14,Townhouse,2,1,1,85,79,1973,$485pw,Nov-20,Paxton Hoad - Subiaco,-31.9866582,115.8127561
22 Cook Street,Crawley,WA,6009,22 Cook Street Crawley WA 6009,"$1,910,000",24-May-14,House,3,3,2,683,358,2005,0,0,Shellabear's - Cottesloe,-31.9830893,115.8166147
3/7 Wingfield Avenue,Crawley,WA,6009,3/7 Wingfield Avenue Crawley WA 6009,"$1,360,000",May-14,House,4,2,2,385,161,1989,$750pw,Dec-19,Mack Hall Real Estate - Claremont,-31.97289,115.82424
13/8 Wingfield Avenue,Crawley,WA,6009,13/8 Wingfield Avenue Crawley WA 6009,"$815,000",May-14,Apartment,3,2,2,143,138,1979,$585pw,Nov-17,not recorded,-31.9725016,115.8249336
"4/2,4 Crawley Avenue",Crawley,WA,6009,"4/2,4 Crawley Avenue Crawley WA 6009","$845,000",Apr-14,Apartment,2,2,2,,,,0,0,Acton - Dalkeith,-31.9741251,115.8238476
6/25 The Avenue,Crawley,WA,6009,6/25 The Avenue Crawley WA 6009,"$480,000",Apr-14,Unit,2,1,1,64,64,1965,$310pw,Dec-18,not recorded,-31.9879772,115.8152744
15/17 The Avenue,Crawley,WA,6009,15/17 The Avenue Crawley WA 6009,"$338,000",Mar-14,Unit,1,1,1,41,45,1963,$280pw,Mar-09,not recorded,-31.9878111,115.8158643
6/159 Fairway,Crawley,WA,6009,6/159 Fairway Crawley WA 6009,"$352,000",Mar-14,Unit,1,1,1,54,35,1964,$300pw,May-18,Real Estate Express with Andy Brown - Mount Pleasa,-31.9874827,115.8156441
99 Fairway,Crawley,WA,6009,99 Fairway Crawley WA 6009,"$625,000",Mar-14,House,2,1,2,150,94,1980,$425pw,Jan-10,Realmark Western Suburbs - NEDLANDS,-31.9834258,115.8153228
101 Fairway,Crawley,WA,6009,101 Fairway Crawley WA 6009,"$625,000",Mar-14,Townhouse,2,1,2,152,97,1982,$400pw,Jan-21,Realmark Western Suburbs - NEDLANDS,-31.9834602,115.8153215
101L Fairway,Crawley,WA,6009,101L Fairway Crawley WA 6009,"$625,000",Mar-14,Townhouse,2,1,1,152,97,1982,$400pw,Jan-21,not recorded,-31.9834456,115.8152721
2/3 Park Avenue,Crawley,WA,6009,2/3 Park Avenue Crawley WA 6009,"$760,000",Mar-14,Apartment,2,1,2,107,107,1983,$500pw,Jun-17,Mack Hall Real Estate - Claremont,-31.9716501,115.8253265
16/25 The Avenue,Crawley,WA,6009,16/25 The Avenue Crawley WA 6009,"$435,000",Mar-14,Apartment,2,1,1,74,74,1965,$320pw,Sep-20,not recorded,-31.9879772,115.8152744
3/16 Caporn Street,Crawley,WA,6009,3/16 Caporn Street Crawley WA 6009,"$545,000",Mar-14,Unit,2,1,1,73,73,1969,$320pw,Sep-19,Acton Cottesloe - Peppermint Grove,-31.9840682,115.8159214
4/20 Park Road,Crawley,WA,6009,4/20 Park Road Crawley WA 6009,"$550,000",Feb-14,Townhouse,2,1,1,156,86,2004,$475pw,Dec-10,Peard Real Estate Leederville - Leederville & Moun,-31.9747065,115.8140265
8/15 Cook Street,Crawley,WA,6009,8/15 Cook Street Crawley WA 6009,"$740,000",Feb-14,Unit,3,2,1,110,109,1981,$480pw,Mar-20,not recorded,-31.9837438,115.8161756
9/10 The Avenue,Crawley,WA,6009,9/10 The Avenue Crawley WA 6009,"$1,160,000",Feb-14,Apartment,2,1,2,105,105,1979,0,0,Shellabears Real Estate,-31.9874558,115.8174619
1/24 Caporn Street,Crawley,WA,6009,1/24 Caporn Street Crawley WA 6009,"$610,000",Feb-14,Apartment,2,1,2,85,85,1979,$430pw,Dec-11,not recorded,-31.9841258,115.8167995
4/22 Mounts Bay Road,Crawley,WA,6009,4/22 Mounts Bay Road Crawley WA 6009,"$2,475,000",Feb-14,Apartment,3,2,2,306,218,2004,0,0,Mack Hall Real Estate - Claremont,-31.9739431,115.8241095
145 Fairway,Crawley,WA,6009,145 Fairway Crawley WA 6009,"$970,000",Feb-14,House,3,2,2,198,125,2002,$800pw,Mar-13,Caporn Young Real Estate,-31.98628,115.81544
