address,suburb,state,postcode,full_address,price,sold date,type,bedrooms,bathrooms,car space,Land size,Building size,Year Built,rent,rent date,agent,lat,lng
12 Little Shenton Lane,Northbridge,WA,6003,12 Little Shenton Lane Northbridge WA 6003,"$538,000",Sep-16,House,2,1,2,138.0,2.0,1996.0,$420pw,Oct-16,Martino Property Group,-31.94605,115.85411
311/403 Newcastle Street,Northbridge,WA,6003,311/403 Newcastle Street Northbridge WA 6003,"$370,000",Sep-16,Apartment,2,2,1,101.0,74.0,2009.0,$450pw,Apr-16,Grange Realty Group - Victoria Park,-31.9429044,115.8531468
5/220 James Street,Northbridge,WA,6003,5/220 James Street Northbridge WA 6003,"$370,000",Sep-16,Apartment,2,1,1,104.0,82.0,1996.0,$420pw,Sep-16,Realmark Central - East Perth,-31.9464252,115.8540017
22/191 James Street,Northbridge,WA,6003,22/191 James Street Northbridge WA 6003,"$330,000",Sep-16,Apartment,2,1,1,94.0,75.0,1996.0,$400pw,Mar-21,Ray White South Perth,-31.9474649,115.8553373
17/103 Francis Street,Northbridge,WA,6003,17/103 Francis Street Northbridge WA 6003,"$470,000",Sep-16,Apartment,2,2,1,103.0,76.0,2009.0,$550pw,May-15,Limnios Property Group - Perth,-31.94691,115.85659
62/269 JAMES Street,Northbridge,WA,6003,62/269 JAMES Street Northbridge WA 6003,"$520,000",Sep-16,Apartment,2,2,1,115.0,78.0,2016.0,,,,-31.9460099,115.8518658
28/250 Beaufort Street,Northbridge,WA,6003,28/250 Beaufort Street Northbridge WA 6003,"$444,000",Aug-16,Apartment,2,2,2,,,,,,Airey Real Estate - CLAREMONT,-31.9452003,115.8655478
18/103 Francis Street,Northbridge,WA,6003,18/103 Francis Street Northbridge WA 6003,"$465,000",Aug-16,Apartment,2,2,1,105.0,8.0,2009.0,$395pw,Sep-19,Limnios Property Group - Perth,-31.94691,115.85659
53/269 JAMES Street,Northbridge,WA,6003,53/269 JAMES Street Northbridge WA 6003,"$510,000",Aug-16,Apartment,2,2,1,120.0,78.0,2016.0,$450pw,Nov-17,,-31.9460099,115.8518658
1/134 Aberdeen Street,Northbridge,WA,6003,1/134 Aberdeen Street Northbridge WA 6003,"$482,500",Jul-16,Apartment,2,2,1,137.0,91.0,2005.0,$395pw,Aug-17,NTY Property Group Maylands,-31.9450797,115.856474
61/269 JAMES Street,Northbridge,WA,6003,61/269 JAMES Street Northbridge WA 6003,"$520,000",Jul-16,Apartment,2,2,1,112.0,74.0,2016.0,,,,-31.9460099,115.8518658
307/403 Newcastle Street,Northbridge,WA,6003,307/403 Newcastle Street Northbridge WA 6003,"$410,000",Jun-16,Apartment,2,2,1,99.0,72.0,2009.0,,,The Property Exchange - Subiaco,-31.9429044,115.8531468
43/269 James Street,Northbridge,WA,6003,43/269 James Street Northbridge WA 6003,"$575,000",May-16,Apartment,2,2,1,117.0,78.0,2016.0,$550pw,Feb-18,Real Estate 88 - East Perth,-31.9460099,115.8518658
269 James Street,Northbridge,WA,6003,269 James Street Northbridge WA 6003,"$550,000",May-16,Apartment,2,2,1,554.0,540.0,2016.0,$550pw,Jan-17,Colliers International - PERTH,-31.9460099,115.8518658
52/269 James Street,Northbridge,WA,6003,52/269 James Street Northbridge WA 6003,"$540,375",May-16,Apartment,2,2,1,113.0,74.0,2016.0,,,Real Estate 88 - East Perth,-31.9460099,115.8518658
10/103 Francis Street,Northbridge,WA,6003,10/103 Francis Street Northbridge WA 6003,"$353,000",Mar-16,Apartment,1,1,1,83.0,57.0,2009.0,$400pw,Mar-21,Limnios Property Group - Perth,-31.94691,115.85659
8/134 Aberdeen Street,Northbridge,WA,6003,8/134 Aberdeen Street Northbridge WA 6003,"$495,000",Mar-16,Apartment,2,2,1,141.0,95.0,2005.0,$550pw,Apr-15,Beaufort Realty - Mount Lawley,-31.9450797,115.856474
115/269 James Street,Northbridge,WA,6003,115/269 James Street Northbridge WA 6003,"$616,000",Mar-16,Apartment,2,2,2,124.0,74.0,2016.0,$550pw,Sep-16,Real Estate 88 - East Perth,-31.9460099,115.8518658
19 Palmerston Street,Northbridge,WA,6003,19 Palmerston Street Northbridge WA 6003,"$1,250,000",Feb-16,Townhouse,4,4,2,243.0,375.0,2007.0,"$1,500pw",Nov-10,Raine & Horne - North Perth,-31.9445344,115.8562198
44/89 Aberdeen Street,Northbridge,WA,6003,44/89 Aberdeen Street Northbridge WA 6003,"$410,000",Feb-16,Apartment,1,1,1,60.0,41.0,2016.0,$400pw,Oct-18,,-31.9468518,115.8587809
43/134 Aberdeen Street,Northbridge,WA,6003,43/134 Aberdeen Street Northbridge WA 6003,"$480,000",Feb-16,Apartment,2,2,1,123.0,88.0,2005.0,$440pw,May-16,BOSS Real Estate - Northbridge,-31.9450797,115.856474
8/134-138 Aberdeen Street,Northbridge,WA,6003,8/134-138 Aberdeen Street Northbridge WA 6003,"$495,000",Jan-16,House,2,2,1,141.0,95.0,2005.0,$550pw,Apr-15,,-31.9449958,115.8566793
3/5 Antonas Road,Northbridge,WA,6003,3/5 Antonas Road Northbridge WA 6003,"$287,810",Jan-16,Apartment,1,1,1,94.0,60.0,2010.0,,,Realmark Central - East Perth,-31.9440299,115.8548295
5/45 Shenton Street,Northbridge,WA,6003,5/45 Shenton Street Northbridge WA 6003,"$575,000",Jan-16,Apartment,3,3,1,156.0,134.0,1999.0,$545pw,Aug-19,Sell Lease Property,-31.9452414,115.8550646
43/228 James Street,Northbridge,WA,6003,43/228 James Street Northbridge WA 6003,"$275,000",Dec-15,Apartment,1,1,1,69.0,51.0,1996.0,$320pw,Sep-16,Paragon Property - North Perth,-31.946032,115.8532393
12/89 Lake Street,Northbridge,WA,6003,12/89 Lake Street Northbridge WA 6003,"$500,000",Dec-15,Apartment,2,2,1,119.0,83.0,2009.0,$480pw,Jan-19,BOSS Real Estate - Northbridge,-31.9454407,115.8578603
51/269 James Street,Northbridge,WA,6003,51/269 James Street Northbridge WA 6003,"$550,000",Dec-15,Apartment,2,2,1,121.0,80.0,2015.0,,,Real Estate 88 - East Perth,-31.9460099,115.8518658
57/191 James Street,Northbridge,WA,6003,57/191 James Street Northbridge WA 6003,"$435,000",Nov-15,Apartment,2,1,1,100.0,79.0,1996.0,$495pw,Dec-12,Sell Lease Property,-31.9474649,115.8553373
4/48 Fitzgerald Street,Northbridge,WA,6003,4/48 Fitzgerald Street Northbridge WA 6003,"$418,000",Nov-15,Apartment,2,2,1,108.0,89.0,1996.0,$380pw,Dec-19,Realmark Central - East Perth,-31.9457551,115.8527639
41/269 James Street,Northbridge,WA,6003,41/269 James Street Northbridge WA 6003,"$545,000",Nov-15,Apartment,2,2,1,114.0,75.0,2016.0,,,Colliers International - PERTH,-31.9460099,115.8518658
4/9 Shenton Street,Northbridge,WA,6003,4/9 Shenton Street Northbridge WA 6003,"$410,000",Oct-15,Apartment,2,1,1,106.0,82.0,1996.0,$460pw,Jul-15,NTY Property Group - East Perth,-31.9462105,115.8544176
2/164 Aberdeen Street,Northbridge,WA,6003,2/164 Aberdeen Street Northbridge WA 6003,"$589,000",Oct-15,Apartment,2,2,2,181.0,91.0,2006.0,,,BOSS Real Estate - Northbridge,-31.9445329,115.8551801
310/403 Newcastle Street,Northbridge,WA,6003,310/403 Newcastle Street Northbridge WA 6003,"$465,000",Oct-15,Apartment,2,2,1,97.0,70.0,2009.0,$550pw,Sep-15,Realmark Central - East Perth,-31.9429044,115.8531468
6/134 Aberdeen Street,Northbridge,WA,6003,6/134 Aberdeen Street Northbridge WA 6003,"$490,000",Sep-15,Apartment,2,2,1,136.0,91.0,2005.0,$600pw,Sep-14,Mark Hay - East Perth,-31.9450797,115.856474
100/269 James Street,Northbridge,WA,6003,100/269 James Street Northbridge WA 6003,"$435,000",Sep-15,Apartment,1,1,1,78.0,48.0,2016.0,$360pw,Sep-16,Real Estate 88 - East Perth,-31.9460099,115.8518658
6/134-138 Aberdeen Street,Northbridge,WA,6003,6/134-138 Aberdeen Street Northbridge WA 6003,"$490,000",Aug-15,Apartment,2,2,1,136.0,91.0,2005.0,$550pw,Oct-14,,-31.9449958,115.8566793
1/50 Fitzgerald Street,Northbridge,WA,6003,1/50 Fitzgerald Street Northbridge WA 6003,"$432,000",Aug-15,Apartment,2,1,1,124.0,84.0,1996.0,$420pw,Jul-15,Mark Hay - East Perth,-31.9456871,115.8527882
17/98 Lake Street,Northbridge,WA,6003,17/98 Lake Street Northbridge WA 6003,"$525,000",Aug-15,Apartment,3,2,1,150.0,109.0,2009.0,$550pw,Apr-11,Realmark Central - East Perth,-31.9456732,115.858498
11/103 Francis Street,Northbridge,WA,6003,11/103 Francis Street Northbridge WA 6003,"$515,000",Jul-15,Apartment,2,2,1,110.0,84.0,2009.0,$550pw,May-15,Limnios Property Group - Perth,-31.94691,115.85659
3/103-105 Francis Street,Northbridge,WA,6003,3/103-105 Francis Street Northbridge WA 6003,"$510,000",Jul-15,Apartment,2,2,1,114.0,82.0,,$530pw,Jul-15,,-31.9469101,115.8565863
2/17 Shenton Street,Northbridge,WA,6003,2/17 Shenton Street Northbridge WA 6003,"$480,000",Jul-15,Unit,2,2,1,113.0,89.0,1996.0,$430pw,Mar-20,,-31.9459342,115.8546743
42/269 JAMES Street,Northbridge,WA,6003,42/269 JAMES Street Northbridge WA 6003,"$540,000",Jul-15,Unit,0,2,1,116.0,79.0,2016.0,,,,-31.9460099,115.8518658
34/191 James Street,Northbridge,WA,6003,34/191 James Street Northbridge WA 6003,"$438,000",Jun-15,Apartment,2,1,1,88.0,68.0,1996.0,$420pw,Apr-16,Beaufort Realty - Mount Lawley,-31.9474649,115.8553373
114/269 JAMES Street,Northbridge,WA,6003,114/269 JAMES Street Northbridge WA 6003,"$652,500",Jun-15,Apartment,2,2,2,132.0,79.0,2016.0,,,,-31.9460099,115.8518658
64/269 James Street,Northbridge,WA,6003,64/269 James Street Northbridge WA 6003,"$440,000",Jun-15,Apartment,1,1,1,78.0,48.0,2016.0,,,Real Estate 88 - East Perth,-31.9460099,115.8518658
22/134 Aberdeen Street,Northbridge,WA,6003,22/134 Aberdeen Street Northbridge WA 6003,"$480,000",Jun-15,Apartment,2,2,1,122.0,88.0,2005.0,$450pw,Aug-20,Realmark - Applecross,-31.9450797,115.856474
5 John Street,Northbridge,WA,6003,5 John Street Northbridge WA 6003,"$608,000",Jun-15,House,2,1,1,160.0,102.0,1996.0,$540pw,Nov-14,Abel McGrath the Property People - Leederville,-31.9458085,115.8543677
30/269 JAMES Street,Northbridge,WA,6003,30/269 JAMES Street Northbridge WA 6003,"$555,000",May-15,Apartment,2,2,1,116.0,78.0,2016.0,$550pw,Jul-16,,-31.9460099,115.8518658
132 Aberdeen Street,Northbridge,WA,6003,132 Aberdeen Street Northbridge WA 6003,"$980,000",May-15,House,4,2,2,257.0,250.0,1910.0,,,,-31.9453462,115.8568668
26/134 Aberdeen Street,Northbridge,WA,6003,26/134 Aberdeen Street Northbridge WA 6003,"$522,000",May-15,Apartment,2,2,1,138.0,100.0,2005.0,$430pw,May-20,Limnios Property Group - Perth,-31.9450797,115.856474
29/269 James Street,Northbridge,WA,6003,29/269 James Street Northbridge WA 6003,"$550,000",Apr-15,Apartment,2,2,1,114.0,75.0,2016.0,,,Real Estate 88 - East Perth,-31.9460099,115.8518658
116/269 JAMES Street,Northbridge,WA,6003,116/269 JAMES Street Northbridge WA 6003,"$652,500",Apr-15,Apartment,2,2,2,128.0,78.0,2016.0,$470pw,Apr-20,,-31.9460099,115.8518658
39/269 James Street,Northbridge,WA,6003,39/269 James Street Northbridge WA 6003,"$400,000",Apr-15,Apartment,1,1,1,77.0,48.0,2016.0,$420pw,Mar-21,Colliers International - Perth,-31.9460099,115.8518658
44/269 James Street,Northbridge,WA,6003,44/269 James Street Northbridge WA 6003,"$430,000",Feb-15,Apartment,1,1,1,78.0,48.0,2016.0,$365pw,Apr-19,Real Estate 88 - East Perth,-31.9460099,115.8518658
54/154 Newcastle Street,Northbridge,WA,6003,54/154 Newcastle Street Northbridge WA 6003,"$525,000",Feb-15,Apartment,2,2,1,136.0,98.0,2009.0,$420pw,Dec-20,Nicheliving Real Estate - Perth,-31.9471039,115.8637289
7/2 Davies Street,Northbridge,WA,6003,7/2 Davies Street Northbridge WA 6003,"$542,000",Feb-15,Apartment,2,2,1,120.0,91.0,2006.0,$500pw,Jan-17,Abel McGrath the Property People - Leederville,-31.9440228,115.8557109
6/7 Shenton Street,Northbridge,WA,6003,6/7 Shenton Street Northbridge WA 6003,"$510,000",Feb-15,Apartment,2,1,1,110.0,83.0,1996.0,$450pw,Nov-20,Abel McGrath the Property People - Leederville,-31.9463711,115.854465
16/269 JAMES Street,Northbridge,WA,6003,16/269 JAMES Street Northbridge WA 6003,"$430,000",Jan-15,Unit,1,1,1,105.0,48.0,2016.0,$350pw,Sep-18,,-31.9460099,115.8518658
202/403 Newcastle Street,Northbridge,WA,6003,202/403 Newcastle Street Northbridge WA 6003,"$489,000",Jan-15,Apartment,2,2,1,101.0,74.0,2009.0,$470pw,Sep-14,Professionals Michael Johnson and Co - Mt Lawley,-31.9429044,115.8531468
65/269 JAMES Street,Northbridge,WA,6003,65/269 JAMES Street Northbridge WA 6003,"$602,500",Jan-15,Unit,2,2,1,116.0,78.0,2016.0,$450pw,Apr-19,,-31.9460099,115.8518658
32/258-264 Newcastle Street,Northbridge,WA,6003,32/258-264 Newcastle Street Northbridge WA 6003,"$795,000",Jan-15,Apartment,3,2,2,183.0,123.0,2005.0,$700pw,May-16,BOSS Real Estate - Northbridge,-31.9449864,115.8589406
44/191 James Street,Northbridge,WA,6003,44/191 James Street Northbridge WA 6003,"$420,000",Dec-14,Apartment,2,1,1,88.0,68.0,1996.0,$425pw,Jan-21,Radi Estates - INGLEWOOD,-31.9474649,115.8553373
110/269 JAMES Street,Northbridge,WA,6003,110/269 JAMES Street Northbridge WA 6003,"$667,500",Nov-14,Apartment,2,2,2,127.0,78.0,2016.0,$630pw,Feb-18,,-31.9460099,115.8518658
19/269 JAMES Street,Northbridge,WA,6003,19/269 JAMES Street Northbridge WA 6003,"$405,000",Nov-14,Unit,1,1,1,78.0,48.0,2016.0,$320pw,Oct-17,,-31.9460099,115.8518658
56/269 JAMES Street,Northbridge,WA,6003,56/269 JAMES Street Northbridge WA 6003,"$595,000",Nov-14,Apartment,2,2,1,117.0,78.0,2016.0,$480pw,Aug-18,,-31.9460099,115.8518658
110/403 Newcastle Street,Northbridge,WA,6003,110/403 Newcastle Street Northbridge WA 6003,"$469,000",Nov-14,Apartment,2,2,1,102.0,74.0,2009.0,$380pw,Sep-17,Abel McGrath the Property People - Leederville,-31.9429044,115.8531468
31/269 JAMES Street,Northbridge,WA,6003,31/269 JAMES Street Northbridge WA 6003,"$395,000",Nov-14,Apartment,1,1,1,75.0,52.0,2016.0,$375pw,Aug-18,,-31.9460099,115.8518658
76/269 JAMES Street,Northbridge,WA,6003,76/269 JAMES Street Northbridge WA 6003,"$430,000",Nov-14,Unit,1,1,1,78.0,48.0,2016.0,$360pw,May-19,,-31.9460099,115.8518658
67/269 JAMES Street,Northbridge,WA,6003,67/269 JAMES Street Northbridge WA 6003,"$425,000",Nov-14,Apartment,1,1,1,78.0,48.0,2015.0,$350pw,Aug-18,,-31.9460099,115.8518658
101/269 JAMES Street,Northbridge,WA,6003,101/269 JAMES Street Northbridge WA 6003,"$632,500",Nov-14,Apartment,2,2,1,117.0,78.0,2016.0,$530pw,Apr-21,,-31.9460099,115.8518658
94/269 JAMES Street,Northbridge,WA,6003,94/269 JAMES Street Northbridge WA 6003,"$440,000",Nov-14,Apartment,1,1,1,78.0,48.0,2016.0,$370pw,Sep-20,,-31.9460099,115.8518658
24/269 JAMES Street,Northbridge,WA,6003,24/269 JAMES Street Northbridge WA 6003,"$405,000",Nov-14,Apartment,1,1,1,78.0,48.0,2016.0,$330pw,Jun-19,,-31.9460099,115.8518658
9/182 James Street,Northbridge,WA,6003,9/182 James Street Northbridge WA 6003,"$470,000",Oct-14,Apartment,2,1,1,105.0,81.0,1996.0,$360pw,Nov-19,Abel McGrath the Property People - Leederville,-31.9471513,115.855804
16/5 Antonas Road,Northbridge,WA,6003,16/5 Antonas Road Northbridge WA 6003,"$640,000",Oct-14,Apartment,3,2,2,168.0,125.0,2010.0,$680pw,Jan-21,Real Estate 88 - East Perth,-31.9440299,115.8548295
32/154 Newcastle Street,Northbridge,WA,6003,32/154 Newcastle Street Northbridge WA 6003,"$425,000",Sep-14,Apartment,1,1,1,87.0,57.0,2009.0,$330pw,Aug-17,Nicheliving Real Estate - Perth,-31.9471039,115.8637289
7/17 Shenton Street,Northbridge,WA,6003,7/17 Shenton Street Northbridge WA 6003,"$585,000",Aug-14,Apartment,2,2,1,115.0,87.0,1996.0,$420pw,Mar-18,Wright Real Estate - Scarborough,-31.9459342,115.8546743
38/134-138 Aberdeen Street,Northbridge,WA,6003,38/134-138 Aberdeen Street Northbridge WA 6003,"$546,000",Jul-14,Apartment,2,2,1,123.0,97.0,2005.0,$420pw,Mar-18,,-31.9449958,115.8566793
4/45 Shenton Street,Northbridge,WA,6003,4/45 Shenton Street Northbridge WA 6003,"$530,000",Jul-14,Apartment,2,2,1,110.0,110.0,1999.0,$400pw,Oct-09,Perth Metro Property Group - OSBORNE PARK,-31.9452414,115.8550646
12/5 Antonas Road,Northbridge,WA,6003,12/5 Antonas Road Northbridge WA 6003,"$595,000",Jul-14,Apartment,2,2,1,107.0,80.0,2010.0,$400pw,Sep-20,MLG Realty - EAST PERTH,-31.9440299,115.8548295
26/191 James Street,Northbridge,WA,6003,26/191 James Street Northbridge WA 6003,"$480,000",Jul-14,Apartment,2,1,1,119.0,79.0,1996.0,$390pw,Dec-17,Abel McGrath the Property People - Leederville,-31.9474649,115.8553373
20/134 Aberdeen Street,Northbridge,WA,6003,20/134 Aberdeen Street Northbridge WA 6003,"$560,000",Jul-14,Apartment,2,2,1,126.0,88.0,2005.0,$550pw,May-16,NTY Property Group - East Perth,-31.9450797,115.856474
12/151 Brisbane Street,Northbridge,WA,6003,12/151 Brisbane Street Northbridge WA 6003,"$429,000",Jun-14,Unit,1,1,2,94.0,59.0,1995.0,$375pw,Jul-17,"Professionals Michael Johnson and Co - Mt Lawley, ",-31.94279,115.8621281
7/10 Pendal Lane,Northbridge,WA,6003,7/10 Pendal Lane Northbridge WA 6003,"$516,000",May-14,Apartment,2,2,1,116.0,90.0,2003.0,$400pw,Feb-20,Abel McGrath the Property People - Leederville,-31.9432751,115.8560119
3A/305 William Street,Northbridge,WA,6003,3A/305 William Street Northbridge WA 6003,"$610,000",Apr-14,Apartment,2,1,1,137.0,98.0,2006.0,$425pw,Jan-21,Mark Hay - East Perth,-31.946576,115.8605831
3/45 Shenton Street,Northbridge,WA,6003,3/45 Shenton Street Northbridge WA 6003,"$535,000",Apr-14,Apartment,2,2,1,110.0,88.0,1999.0,$400pw,Nov-19,Abel McGrath the Property People - Leederville,-31.9452414,115.8550646
7/154 Newcastle Street,Northbridge,WA,6003,7/154 Newcastle Street Northbridge WA 6003,"$642,500",Apr-14,Apartment,2,2,1,133.0,86.0,2009.0,,,Realmark Central - East Perth,-31.9471039,115.863729
156-158 Aberdeen Street,Northbridge,WA,6003,156-158 Aberdeen Street Northbridge WA 6003,"$2,575,000",Apr-14,House,5,3,4,980.0,266.0,1920.0,,,William Porteous Properties International Pty Ltd,-31.9448063,115.8558271
8 Kakulas Crescent,Northbridge,WA,6003,8 Kakulas Crescent Northbridge WA 6003,"$1,365,000",29 Mar 2014(Auction),House,3,3,2,246.0,256.0,2008.0,,,Port City Real Estate - Fremantle,-31.9451102,115.8571903
10/258-264 Newcastle Street,Northbridge,WA,6003,10/258-264 Newcastle Street Northbridge WA 6003,"$575,000",Mar-14,Apartment,2,2,2,150.0,116.0,2007.0,$650pw,Jan-14,BOSS Real Estate - Northbridge,-31.9449864,115.8589406
63/134 Aberdeen Street,Northbridge,WA,6003,63/134 Aberdeen Street Northbridge WA 6003,"$542,000",Mar-14,Apartment,2,2,1,117.0,92.0,2005.0,$440pw,Mar-20,Limnios Property Group - Perth,-31.9450797,115.856474
12a/182 James Street,Northbridge,WA,6003,12a/182 James Street Northbridge WA 6003,"$490,000",Mar-14,Apartment,2,1,1,532.0,67.0,1996.0,$400pw,Apr-19,Abel McGrath the Property People - Leederville,-31.9471513,115.855804
7/255 Newcastle Street,Northbridge,WA,6003,7/255 Newcastle Street Northbridge WA 6003,"$1,150,000",Feb-14,Unit,1,1,1,191.0,191.0,2010.0,,,,-31.9455192,115.8588943
36/191 James Street,Northbridge,WA,6003,36/191 James Street Northbridge WA 6003,"$475,000",Feb-14,Apartment,2,1,1,103.0,79.0,1996.0,$415pw,Apr-16,Abel McGrath the Property People - Leederville,-31.9474649,115.8553373
39/134 Aberdeen Street,Northbridge,WA,6003,39/134 Aberdeen Street Northbridge WA 6003,"$549,000",Feb-14,Apartment,2,2,1,120.0,91.0,2005.0,$415pw,Nov-17,Ray White - Accord,-31.9450797,115.856474
6/71 Parry Street,Northbridge,WA,6003,6/71 Parry Street Northbridge WA 6003,"$455,000",Feb-14,Apartment,1,1,1,98.0,71.0,2007.0,$320pw,May-19,Realwest Property - Subiaco,-31.9486824,115.8685577
1/219 Newcastle Street,Northbridge,WA,6003,1/219 Newcastle Street Northbridge WA 6003,"$790,000",Feb-14,House,3,2,1,254.0,158.0,1920.0,$650pw,Aug-20,,-31.94607989999999,115.8601154
223 Newcastle Street,Northbridge,WA,6003,223 Newcastle Street Northbridge WA 6003,"$645,000",Feb-14,House,2,1,1,159.0,92.0,1920.0,$380pw,May-17,Limnios Property Group - Perth,-31.94607989999999,115.8601154
221 Newcastle Street,Northbridge,WA,6003,221 Newcastle Street Northbridge WA 6003,"$640,000",Feb-14,House,2,1,1,179.0,108.0,1920.0,$450pw,Apr-11,Limnios Property Group - Perth,-31.94608,115.86012
206/403 Newcastle Street,Northbridge,WA,6003,206/403 Newcastle Street Northbridge WA 6003,"$510,000",Feb-14,Apartment,2,2,1,99.0,72.0,2009.0,$390pw,Apr-19,Northside Residential - Greenwood,-31.9429044,115.8531468
13/182 James Street,Northbridge,WA,6003,13/182 James Street Northbridge WA 6003,"$490,000",Feb-14,Apartment,2,1,1,111.0,67.0,1996.0,,,,-31.9471513,115.855804
7/89 Lake Street,Northbridge,WA,6003,7/89 Lake Street Northbridge WA 6003,"$575,000",Jan-14,Apartment,3,2,1,135.0,106.0,2009.0,$630pw,May-13,Abel McGrath the Property People - Leederville,-31.9454407,115.8578603
402/403 Newcastle Street,Northbridge,WA,6003,402/403 Newcastle Street Northbridge WA 6003,"$515,000",Jan-14,Apartment,2,2,1,99.0,72.0,2009.0,$410pw,Jul-19,Mair and Co,-31.9429044,115.8531468
53/239 Pier Street,Northbridge,WA,6003,53/239 Pier Street Northbridge WA 6003,"$393,000",Jan-14,Apartment,1,1,1,77.0,,2008.0,,,Realmark Central - East Perth,-31.949758,115.8651123
10/5 Antonas Road,Northbridge,WA,6003,10/5 Antonas Road Northbridge WA 6003,"$440,000",Jan-14,House,1,1,1,93.0,67.0,2010.0,$430pw,Jul-10,Capital First National - Alexander Heights,-31.9440299,115.8548295
30/403 Newcastle Street,Northbridge,WA,6003,30/403 Newcastle Street Northbridge WA 6003,"$509,000",2014,Apartment,2,2,1,78.0,64.0,2009.0,$425pw,Oct-14,,-31.9429044,115.8531468
7/48 Fitzgerald Street,Northbridge,WA,6003,7/48 Fitzgerald Street Northbridge WA 6003,"$475,000",2014,Apartment,2,2,1,108.0,89.0,1996.0,$450pw,Mar-11,,-31.9457551,115.8527639
21 Little Shenton Lane,Northbridge,WA,6003,21 Little Shenton Lane Northbridge WA 6003,"$785,000",Dec-13,Townhouse,3,2,2,196.0,121.0,1995.0,$600pw,Dec-20,Nicheliving Real Estate - Perth,-31.9461159,115.8536428
3/226 James Street,Northbridge,WA,6003,3/226 James Street Northbridge WA 6003,"$420,000",Dec-13,Apartment,1,1,1,,89.0,,$320pw,Dec-18,MLG Realty - EAST PERTH,-31.9460971,115.8537014
3/154 Aberdeen Street,Northbridge,WA,6003,3/154 Aberdeen Street Northbridge WA 6003,"$467,500",Nov-13,Apartment,1,1,1,86.0,58.0,2006.0,,,Abel McGrath the Property People - Leederville,-31.944906,115.856035
59/89 Aberdeen Street,Northbridge,WA,6003,59/89 Aberdeen Street Northbridge WA 6003,"$630,000",Nov-13,Apartment,2,2,1,85.0,61.0,2016.0,$550pw,Mar-20,,-31.9468518,115.8587809
51/89 Aberdeen Street,Northbridge,WA,6003,51/89 Aberdeen Street Northbridge WA 6003,"$620,000",Nov-13,Apartment,2,2,1,85.0,61.0,2016.0,$400pw,Dec-20,Velo - Northbridge,-31.9468518,115.8587809
17/134 Aberdeen Street,Northbridge,WA,6003,17/134 Aberdeen Street Northbridge WA 6003,"$540,000",Nov-13,Apartment,2,2,1,123.0,88.0,2005.0,$400pw,Jul-17,NTY Property Group - East Perth,-31.9450797,115.856474
309/403 Newcastle Street,Northbridge,WA,6003,309/403 Newcastle Street Northbridge WA 6003,"$510,000",Nov-13,Apartment,2,2,1,99.0,72.0,2009.0,$390pw,Apr-18,Abel McGrath the Property People - Leederville,-31.9429044,115.8531468
4/89 Aberdeen Street,Northbridge,WA,6003,4/89 Aberdeen Street Northbridge WA 6003,"$595,000",Oct-13,Apartment,2,2,1,108.0,64.0,2016.0,$395pw,Jun-19,,-31.9468518,115.8587809
2/19 Little Shenton Lane,Northbridge,WA,6003,2/19 Little Shenton Lane Northbridge WA 6003,"$480,000",Oct-13,Apartment,2,1,2,155.0,85.0,1996.0,$395pw,May-20,Limnios Property Group - Perth,-31.9456456,115.853406
5/19 Little Shenton Lane,Northbridge,WA,6003,5/19 Little Shenton Lane Northbridge WA 6003,"$615,000",Oct-13,Apartment,3,1,2,159.0,123.0,1996.0,,,LJ Hooker - Mirrabooka,-31.9456456,115.853406
15/145 Newcastle Street,Northbridge,WA,6003,15/145 Newcastle Street Northbridge WA 6003,"$630,000",Oct-13,Apartment,3,2,1,137.0,100.0,2009.0,$400pw,Mar-19,Realmark Central - East Perth,-31.9468953,115.8618461
7 Davies Street,Northbridge,WA,6003,7 Davies Street Northbridge WA 6003,"$1,025,000",Sep-13,House,3,2,2,255.0,227.0,2005.0,,,Abel McGrath the Property People - Leederville,-31.9444492,115.8558502
38/89 Aberdeen Street,Northbridge,WA,6003,38/89 Aberdeen Street Northbridge WA 6003,"$515,000",Sep-13,Apartment,2,1,1,85.0,55.0,2016.0,$370pw,Oct-18,,-31.9468518,115.8587809
20/10 Pendal Lane,Northbridge,WA,6003,20/10 Pendal Lane Northbridge WA 6003,"$565,000",Sep-13,Apartment,2,2,2,96.0,90.0,2003.0,$500pw,Jul-21,MLG Realty - EAST PERTH,-31.9432751,115.8560119
403/403 Newcastle Street,Northbridge,WA,6003,403/403 Newcastle Street Northbridge WA 6003,"$535,000",Aug-13,Apartment,2,2,1,99.0,72.0,2009.0,$380pw,Jun-19,Realmark Central - East Perth,-31.9429044,115.8531468
312/403 Newcastle Street,Northbridge,WA,6003,312/403 Newcastle Street Northbridge WA 6003,"$502,500",Aug-13,Apartment,2,2,1,96.0,68.0,2009.0,$560pw,Oct-13,Realmark Central - East Perth,-31.9429044,115.8531468
25/20 Pendal Lane,Northbridge,WA,6003,25/20 Pendal Lane Northbridge WA 6003,"$724,999",Jul-13,Townhouse,3,2,2,203.0,161.0,2003.0,$590pw,Feb-18,For Sale By Owner Australia,-31.9428408,115.8561043
21/145 Newcastle Street,Northbridge,WA,6003,21/145 Newcastle Street Northbridge WA 6003,"$614,000",Jul-13,Apartment,3,2,1,151.0,104.0,2009.0,,,Realmark Central - East Perth,-31.9468953,115.8618461
